bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
1462,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,4.03,226307808,9780226307800,eng,221,4483,56,1955-02-15T00:00:00Z,University of Chicago Press
1463,Euripides V: Electra / The Phoenician Women / The Bacchae,Euripides/David Grene/Richmond Lattimore/Emily Townsend Vermeule/Elizabeth Wyckoff/William Arrowsmith,4.21,226307840,9780226307848,eng,228,3334,46,1969-01-15T00:00:00Z,University of Chicago Press
1465,Euripides IV: Rhesus / The Suppliant Women / Orestes / Iphigenia in Aulis,Euripides/David Grene/Richmond Lattimore/William Arrowsmith/Frank William Jones/Charles R. Walker,4.21,226307832,9780226307831,eng,307,560,8,1968-11-15T00:00:00Z,University of Chicago Press
1466,Grief Lessons: Four Plays by Euripides,Anne Carson/Euripides,4.4,1590171802,9781590171806,eng,312,679,85,2006-08-01T00:00:00Z,New York Review of Books
1467,Ten Plays,Euripides/Moses Hadas/John Maclean,4.17,553213636,9780553213638,en-US,432,1464,21,1990-08-01T00:00:00Z,Bantam Classics
1468,Euripides III: Hecuba / Andromache / The Trojan Women / Ion (Complete Greek Tragedies  #7),Euripides/David Grene/Richmond Lattimore/William Arrowsmith/John Frederick Nims/Ronald Frederick Willetts,4,226307824,9780226307824,eng,255,541,15,1992-01-15T00:00:00Z,University of Chicago Press
1470,Euripides II: The Cyclops / Heracles / Iphigenia in Tauris / Helen,Euripides/David Grene/Richmond Lattimore/Witter Bynner/William Arrowsmith,4.31,226307816,9780226307817,eng,264,790,12,2002-04-15T00:00:00Z,University of Chicago Press
1473,Medea and Other Plays,Euripides/John Davie/Richard Rutherford,4.03,140449299,9780140449297,eng,206,9197,120,2003-03-27T00:00:00Z,Penguin Books
1476,The Bacchae and Other Plays,Euripides/John Davie/Richard Rutherford,4.14,140447261,9780140447262,eng,360,164,8,2006-01-26T00:00:00Z,Penguin Classics
1489,Orestes and Other Plays,Euripides/James Morwood/Robin Waterfield,4.1,192832603,9780192832603,eng,282,158,2,2001-12-20T00:00:00Z,Oxford University Press
1504,Euripides: Medea,William Allan,4.04,071563187X,9780715631874,eng,160,23,1,2002-10-31T00:00:00Z,Bristol Classical Press
1506,CliffsNotes on Euripides' Medea and Electra,Robert J. Milch,4.2,822004240,9780822004240,eng,69,5,0,1965-09-13T00:00:00Z,Cliffs Notes
1511,Euripides: Iphigenia at Aulis (Companions to Greek & Roman Tragedy),Euripides/Pantelis Michelakis,4.03,715629948,9780715629949,eng,144,12,1,2006-03-09T00:00:00Z,Bristol Classical Press
1515,The Complete Greek Tragedies  Volume 3: Euripides,Euripides/David Grene/Richmond Lattimore,4.43,226307662,9780226307664,eng,672,46,7,1992-08-01T00:00:00Z,University of Chicago Press
1516,Aeschylus I: Oresteia (Agamemnon  The Libation Bearers  The Eumenides),Aeschylus/David Grene/Richmond Lattimore,4.02,226307786,9780226307787,en-US,171,712,53,1969-05-15T00:00:00Z,University of Chicago Press
1517,Aeschylus II: The Suppliant Maidens  The Persians  Seven against Thebes  and Prometheus Bound (The Complete Greek Tragedies),Aeschylus/David Grene/Richmond Lattimore/Seth Benardete,4.1,226307948,9780226307947,eng,188,389,26,1992-02-01T00:00:00Z,University of Chicago Press
1518,The Oresteia,Aeschylus/Alan Shapiro/Peter H. Burian,4.02,019513592X,9780195135923,eng,304,77,7,2004-10-07T00:00:00Z,Oxford University Press  USA
1519,The Oresteia: Agamemnon  The Libation Bearers  The Eumenides,Aeschylus/Robert Fagles/William Bedell Stanford,4.02,140443339,9780140443332,eng,335,28726,591,1984-02-07T00:00:00Z,Penguin Classics
1521,Oresteia,Aeschylus/Peter Meineck/Helene P. Foley,4.02,872203905,9780872203907,eng,224,303,21,1998-09-15T00:00:00Z,Hackett Publishing Company  Inc.
1523,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott,4.1,140441123,9780140441123,eng,160,4303,62,1961-08-30T00:00:00Z,Penguin Books
1525,The Oresteia,Aeschylus/Ted Hughes,4.02,374527059,9780374527051,en-US,208,215,25,2004-09-04T00:00:00Z,Farrar  Straus and Giroux
1526,Aeschylus  1: The Oresteia: Agamemnon/The Libation Bearers/The Eumenides,Aeschylus/David R. Slavitt/Smith Palmer Bovie,4.02,081221627X,9780812216271,eng,178,12,3,1997-11-01T00:00:00Z,University of Pennsylvania Press
1527,The Complete Greek Tragedies  Volume 1: Aeschylus,Aeschylus/Richmond Lattimore/David Grene,4.1,226307646,9780226307640,eng,358,74,7,1992-08-01T00:00:00Z,University of Chicago Press
1529,Aeschylus: The Oresteia (A Student Guide: Landmarks of World Literature),Simon Goldhill,4.03,521539811,9780521539814,eng,95,31,3,2004-01-22T00:00:00Z,Cambridge University Press
1530,The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260),Aeschylus/George Thomson/Richard Seaford,4.02,1400041929,9781400041923,eng,127,63,8,2004-01-20T00:00:00Z,Everyman's Library
1531,Aeschylus 2: The Persians/Seven Against Thebes/The Suppliants/Prometheus Bound,Aeschylus/David R. Slavitt/Smith Palmer Bovie,4.1,812216717,9780812216714,en-GB,232,12,2,1998-01-01T00:00:00Z,University of Pennsylvania Press
1532,The Oresteia Trilogy: Agamemnon/The Libation-Bearers/The Furies,Aeschylus/E.D.A. Morshead,4.02,486292428,9780486292427,eng,151,89,8,1996-09-24T00:00:00Z,Dover Publications
1533,The Suppliant Maidens/The Persians/Seven against Thebes/Prometheus Bound,Aeschylus/E.D.A. Morshead,4.1,1419150014,9781419150012,eng,208,1,0,2004-06-17T00:00:00Z,Kessinger Publishing
1536,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4),Sophocles/David Grene/Richmond Lattimore/John Moore/Michael Jameson,4.14,226307867,9780226307862,eng,254,5032,36,1969-05-15T00:00:00Z,University of Chicago Press
1538,The Complete Plays,Sophocles/Paul Roche,4.27,451527844,9780451527844,eng,420,2883,40,2001-03-01T00:00:00Z,New American Library
1548,Electra and Other Plays,Sophocles/E.F. Watling,4.14,140440283,9780140440287,eng,218,135,9,1953-04-30T00:00:00Z,Penguin
1560,Four Plays: The Clouds/The Birds/Lysistrata/The Frogs,Aristophanes/William Arrowsmith/Richmond Lattimore/Douglass Parker,4.06,452007178,9780452007178,eng,624,6086,79,1984-11-01T00:00:00Z,Plume
1562,The Complete Plays,Aristophanes/Moses Hadas,4.21,553213431,9780553213430,eng,577,1998,33,1984-03-01T00:00:00Z,Bantam Classics
1577,Four Comedies: Lysistrata / The Frogs / The Birds / Ladies' Day,Aristophanes/Dudley Fitts,4.03,156027658,9780156027656,eng,400,14,2,2003-01-06T00:00:00Z,Harcourt
1585,Aristophanes and Athens: An Introduction to the Plays,Douglas M. MacDowell,4.07,198721595,9780198721598,eng,376,14,3,1995-10-01T00:00:00Z,Oxford University Press
1595,Genres in Dialogue: Plato and the Construct of Philosophy,Andrea Wilson Nightingale,4.33,521774330,9780521774338,en-GB,238,5,2,2000-04-13T00:00:00Z,Cambridge University Press
1685,The Enchiridion on Faith Hope and Love (Augustine Series 1),Augustine of Hippo/Bruce Harbert/John E. Rotelle,4.04,1565481240,9781565481244,eng,144,271,21,1999-10-01T00:00:00Z,New City Press
1686,Augustine of Hippo: A Biography,Peter R.L. Brown,4.27,520227573,9780520227576,en-US,576,1643,97,2000-11-24T00:00:00Z,University of California Press
1693,On Christian Doctrine,Augustine of Hippo/D.W. Robertson Jr.,4.03,24021504,9780024021502,eng,191,2335,67,1958-01-11T00:00:00Z,Library of Liberal Arts/Bobb-Merrill (Indianapolis  IN)
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,60934913,9780060934910,eng,302,2488,266,2001-05-01T00:00:00Z,Ecco Press
1713,The Metamorphoses of Ovid,Ovid/Allen Mandelbaum,4.05,156001268,9780156001267,eng,559,710,64,1995-04-15T00:00:00Z,Harcourt Brace
1715,Metamorphoses,Ovid/David Raeburn/Denis Feeney,4.05,014044789X,9780140447897,eng,723,48223,764,2004-08-03T00:00:00Z,Penguin
1718,Metamorphoses,Ovid/Bernard Knox/Charles    Martin,4.05,393058107,9780393058109,eng,624,30,8,2003-11-17T00:00:00Z,W. W. Norton  Company
1720,Ovid's Metamorphoses: Books 1-5,Ovid/William Scovil Anderson,4.27,806128941,9780806128948,eng,584,229,16,1998-01-15T00:00:00Z,University of Oklahoma Press
1721,Ovidâ€™s Metamorphoses: Books 6-10,Ovid/William Scovil Anderson,4.32,806114568,9780806114569,eng,560,32,3,1978-01-15T00:00:00Z,University of Oklahoma Press
1722,Latin Via Ovid: A First Course,Norma Goldman/Jacob E. Nyenhuis,4.36,814317324,9780814317327,en-US,524,78,8,1982-09-01T00:00:00Z,Wayne State University Press
1725,The Art of Love and Other Poems,Ovid/J.H. Mozley/G.P. Goold,4.02,674992555,9780674992559,eng,400,98,5,1929-01-01T00:00:00Z,Harvard University Press
1728,The Poems of Exile: Tristia and the Black Sea Letters,Ovid/Peter Green,4.12,520242602,9780520242609,eng,451,432,14,2005-01-18T00:00:00Z,University of California Press
1729,Metamorphoses: Volume 2  Books IX-XV,Ovid/Frank Justus Miller,4.52,674990471,9780674990470,eng,499,61,4,1985-01-01T00:00:00Z,Harvard University Press
1730,Metamorphoses: Volume I  Books I-VIII,Ovid/Frank Justus Miller,4.42,674990463,9780674990463,eng,496,813,14,1977-01-01T00:00:00Z,Harvard University Press
1731,Practice! Practice!: A Latin Via Ovid Workbook,Norma Goldman/Michael  Rossi,4.08,814326110,9780814326114,eng,152,12,0,1995-07-01T00:00:00Z,Wayne State University Press
1750,Dionysiac Poetics and Euripides' Bacchae,Charles Segal,4.62,069101597X,9780691015972,eng,440,12,0,1997-11-16T00:00:00Z,Princeton University Press
1771,Object-Oriented Programming in C++,Richard Johnsonbaugh/Martin Kalin,4.07,130158852,9780130158857,eng,640,14,0,1999-08-13T00:00:00Z,Prentice Hall
1801,Reading Greek Tragedy,Simon Goldhill,4.12,521315794,9780521315791,eng,302,32,3,1986-08-05T00:00:00Z,Cambridge University Press
1815,Breaking Open the Head: A Psychedelic Journey Into the Heart of Contemporary Shamanism,Daniel Pinchbeck/Lee Fukui,4.06,767907434,9780767907439,en-US,336,2799,166,2003-08-12T00:00:00Z,Three Rivers Press (CA)
1839,Guns  Germs and Steel: The Fates of Human Societies,Jared Diamond,4.03,393061310,9780393061314,eng,518,4356,404,2005-07-11T00:00:00Z,W.W. Norton
1848,Wild Swans: Three Daughters of China,Jung Chang,4.26,743246985,9780743246989,eng,562,73572,4280,2003-08-12T00:00:00Z,Simon  Schuster
1849,Wild Fire (John Corey  #4),Nelson DeMille,4.01,044657967X,9780446579674,eng,519,20909,944,2006-11-06T00:00:00Z,Warner Books (NY)
1853,Wild About Books,Judy Sierra/Marc Brown,4.17,037582538X,9780375825385,eng,40,4541,378,2004-08-10T00:00:00Z,Alfred A. Knopf Books for Young Readers
1877,The History of Sexuality 1: An Introduction,Michel Foucault/Robert Hurley,4.04,394417755,9780394417752,eng,168,15,3,1978-10-01T00:00:00Z,Pantheon Books (NY)
1879,The History of Sexuality  Volume 1: The Will to Knowledge,Michel Foucault/Robert Hurley,4.04,140268685,9780140268683,eng,168,313,27,1998-10-29T00:00:00Z,Penguin
1883,The History of Sexuality  Volume 2: The Use of Pleasure,Michel Foucault/Robert Hurley,4.08,140137343,9780140137347,eng,304,51,2,1998-07-30T00:00:00Z,Penguin
1887,The Making of Pride and Prejudice,Sue Birtwistle/Sue Conklin/Susie Conklin,4.45,014025157X,9780140251579,eng,128,4244,99,1995-09-07T00:00:00Z,Penguin Books Ltd
1888,Pride and Prejudice,Jane Austen,4.26,192802380,9780192802385,eng,333,2399,253,2004-02-11T00:00:00Z,Oxford University Press
1889,Pride & Prejudice,Jane Austen/Vivien Jones,4.26,143036238,9780143036234,eng,392,1821,210,2005-09-01T00:00:00Z,Penguin Books
1891,Pride and Prejudice,Jane Austen/George Saintsbury/Hugh  Thomson,4.26,486440915,9780486440910,eng,476,1146,166,2005-05-05T00:00:00Z,Dover Publications
1893,Pride and Prejudice,Jane Austen/Carol Howard,4.26,1593083246,9781593083243,eng,392,1628,171,2004-09-20T00:00:00Z,Barnes  Noble Classics
1894,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,4,1400032806,9781400032808,eng,399,7481,1022,2003-07-10T00:00:00Z,Anchor Books
1898,Into Thin Air: A Personal Account of the Mount Everest Disaster,Jon Krakauer,4.17,385494785,9780385494786,eng,368,351406,11701,1999-10-19T00:00:00Z,Anchor Books
1902,In the Land of White Death: An Epic Story of Survival in the Siberian Arctic,Valerian Albanov/Jon Krakauer/David  Roberts/Alison Anderson/Ð’Ð°Ð»ÐµÑ€Ð¸Ð°Ð½ ÐÐ»ÑŒÐ±Ð°Ð½Ð¾Ð²,4.01,067978361X,9780679783619,eng,288,1910,136,2001-09-04T00:00:00Z,Modern Library
1925,The Avalanche Handbook,David McClung/Peter Schaerer,4.07,898868092,9780898868098,eng,342,43,1,2006-10-12T00:00:00Z,Mountaineers Books
1934,Little Women,Louisa May Alcott,4.07,451529308,9780451529305,eng,449,1479727,18458,2004-04-06T00:00:00Z,Signet Classics
1935,Little Women (Little Women  #1),Louisa May Alcott/Scott McKowen,4.07,1402714580,9781402714580,eng,536,1395,131,2004-10-01T00:00:00Z,Sterling
1936,Little Women,Louisa May Alcott/Paula Danziger,4.07,439101360,9780439101363,eng,562,462,45,2000-01-01T00:00:00Z,Scholastic Paperbacks
1937,Little Women,Louisa May Alcott/Jessie Willcox Smith/Frank T. Merrill,4.07,517221160,9780517221167,eng,389,166,9,2002-09-03T00:00:00Z,Gramercy Books
1946,Little Women  Little Men  Jo's Boys,Louisa May Alcott/Elaine Showalter,4.33,1931082731,9781931082730,eng,1064,3124,87,2005-02-17T00:00:00Z,Library of America
1947,Little Women,Louisa May Alcott,4.07,1904633277,9781904633273,eng,327,83,9,2004-02-01T00:00:00Z,Collector's Library
1958,A Tale of Two Cities: Charles Dickens,SparkNotes,4,158663352X,9781586633523,eng,96,10,1,2002-01-10T00:00:00Z,Spark Publishing
1972,Den of Thieves,James B. Stewart,4.16,067179227X,9780671792275,en-US,592,9718,216,1992-09-01T00:00:00Z,Simon  Schuster
1976,Den of Thieves (Cat Royal  #3),Julia Golding,4.21,1405228180,9781405228183,eng,416,1432,61,2007-01-31T00:00:00Z,Egmont Books Ltd
1982,Charles Dickens: Four Novels:  Great Expectations  Hard Times  A Christmas Carol  and A Tale of Two Cities,Charles Dickens,4.3,517093391,9780517093399,en-US,848,32,2,1993-10-02T00:00:00Z,Gramercy
1984,Bleak House,Charles Dickens/Mary Gaitskill/Hablot Knight Browne,4.01,375760059,9780375760051,eng,887,1235,146,2002-07-09T00:00:00Z,Modern Library
1993,The Third Chimpanzee: The Evolution & Future of the Human Animal,Jared Diamond,4.06,60183071,9780060183073,eng,407,59,1,1992-01-01T00:00:00Z,HarperCollins Publishers
2002,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,J.K. Rowling,4.4,043932162X,9780439321624,eng,240,11515,139,2001-11-01T00:00:00Z,Arthur A. Levine
2005,Harry Potter and the Half-Blood Prince (Harry Potter  #6),J.K. Rowling,4.57,747584664,9780747584667,eng,768,1213,78,2006-06-23T00:00:00Z,Bloomsbury Publishing
2045,Later Novels and Other Writings: The Lady in the Lake / The Little Sister / The Long Goodbye / Playback / Double Indemnity (screenplay) / Selected Essays and Letters,Raymond Chandler/Frank MacShane,4.47,1883011086,9781883011086,eng,1076,1107,48,1995-10-01T00:00:00Z,Library of America
2046,Stories and Early Novels: Pulp Stories / The Big Sleep / Farewell  My Lovely / The High Window,Raymond Chandler/Frank MacShane,4.5,1883011078,9781883011079,eng,1199,1324,66,1995-10-01T00:00:00Z,Library of America
2048,The Lady in the Lake  The Little Sister  The Long Goodbye  Playback (Everyman's Library),Raymond Chandler/Tom Hiney,4.45,375415025,9780375415029,eng,1016,241,11,2002-10-15T00:00:00Z,Everyman's Library
2049,The High Window (Philip Marlowe  #3),Raymond Chandler,4.08,394758269,9780394758268,eng,265,13233,570,1992-08-12T00:00:00Z,Vintage Crime/Black Lizard
2051,The Simple Art of Murder,Raymond Chandler,4.16,394757653,9780394757650,eng,384,4952,162,1988-09-12T00:00:00Z,Vintage Crime/Black Lizard
2052,The Big Sleep (Philip Marlowe  #1),Raymond Chandler,4.01,394758285,9780394758282,eng,231,103400,4076,1988-07-12T00:00:00Z,Vintage Crime
2054,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,4.22,394757688,9780394757681,eng,379,26389,1619,1988-08-12T00:00:00Z,Vintage Crime/Black Lizard
2059,The Long Goodbye (Philip Marlowe  #6),Raymond Chandler,4.22,056352474X,9780563524748,eng,2,10,2,2004-09-20T00:00:00Z,BBC Worldwide
2068,Darwin's Dangerous Idea: Evolution and the Meanings of Life,Daniel C. Dennett,4.04,068482471X,9780684824710,eng,588,13563,235,1996-06-12T00:00:00Z,Simon  Schuster
2081,The Mindâ€™s I: Fantasies and Reflections on Self and Soul,Douglas R. Hofstadter/Daniel C. Dennett,4.14,553345842,9780553345841,eng,512,4786,92,1985-04-01T00:00:00Z,Bantam Books
2093,The Illustrated A Brief History of Time,Stephen Hawking,4.17,553103741,9780553103748,eng,256,817,63,1996-11-01T00:00:00Z,Bantam Books
2094,A Briefer History of Time,Stephen Hawking/Leonard Mlodinow,4.22,553804367,9780553804362,eng,176,24035,828,2005-09-27T00:00:00Z,Bantam
2095,The Universe in a Nutshell,Stephen Hawking,4.15,055380202X,9780553802023,eng,216,29607,645,2001-11-06T00:00:00Z,Bantam
2096,God Created the Integers: The Mathematical Breakthroughs That Changed History,Stephen Hawking,4.07,762419229,9780762419227,eng,1160,1682,51,2005-10-04T00:00:00Z,Running Press Book Publishers
2099,Stephen Hawking's Universe: The Cosmos Explained,David Filkin/Stephen Hawking,4.29,465081983,9780465081981,eng,304,1469,22,1998-10-09T00:00:00Z,Basic Books
2102,Stephen Hawking's Universe,John Boslough,4.02,380707632,9780380707638,eng,160,674,30,1989-06-01T00:00:00Z,Avon
2103,The Nature of Space and Time,Stephen Hawking/Roger Penrose,4.09,691050848,9780691050843,eng,152,989,40,2000-10-08T00:00:00Z,Princeton University Press
2107,Falconry & Hawking,Phillip Glasier,4.31,713484071,9780713484076,eng,352,51,5,2006-02-01T00:00:00Z,Batsford
2109,The World Treasury of Physics  Astronomy & Mathematics from Albert Einstein to Stephen W. Hawking & from Annie Dillard to John Updike,Timothy Ferris,4.13,316281336,9780316281331,eng,859,371,12,1993-06-30T00:00:00Z,Back Bay Books
2123,The 36-Hour Day: A Family Guide to Caring for Persons with Alzheimer Disease  Related Dementing Illnesses  and Memory Loss in Later Life,Nancy L. Mace/Peter V. Rabins,4.24,446618764,9780446618762,eng,624,69,6,2006-11-01T00:00:00Z,Grand Central Life & Style
2127,The Last Hours of Ancient Sunlight: The Fate of the World and What We Can Do Before It's Too Late,Thom Hartmann/Joseph Chilton Pearce/Neale Donald Walsch,4.23,1400051576,9781400051571,en-US,400,1392,136,2004-04-27T00:00:00Z,Broadway Books
2142,Blink,Ted Dekker,4.17,849945119,9780849945113,eng,400,13334,502,2004-10-11T00:00:00Z,Thomas Nelson
2144,Blink-182: Tales from Beneath Your Mom,Mark Hoppus/Anne Hoppus/Alex Gaskarth,4.39,743422074,9780743422079,eng,112,169,22,2001-10-02T00:00:00Z,MTV Books
2151,The Complete Novels,Jane Austen/Hugh  Thomson,4.55,517147688,9780517147689,eng,1103,300,31,1995-09-03T00:00:00Z,Gramercy Books
2153,Jane Austen: The Complete Novels,Jane Austen,4.55,517118297,9780517118290,eng,1103,267,24,1994-06-01T00:00:00Z,Gramercy Books
2155,Jane Austen's Letters,Jane Austen/Deirdre Le Faye,4.16,192832972,9780192832979,eng,672,2278,69,1997-04-03T00:00:00Z,Oxford University Press  USA
2156,Persuasion,Jane Austen/James Kinsley/Anna Massey/Richard S. Hartmetz/Maurgaux Motin/Deidre Shauna Lynch,4.14,192802631,9780192802637,eng,249,441462,11308,2004-03-18T00:00:00Z,Oxford University Press
2187,Middlesex,Jeffrey Eugenides,4,312422156,9780312422158,eng,529,540349,19548,2003-09-16T00:00:00Z,Picador USA
2199,Team of Rivals: The Political Genius of Abraham Lincoln,Doris Kearns Goodwin,4.28,743270754,9780743270755,eng,916,133840,6118,2006-09-26T00:00:00Z,Simon & Schuster
2203,John Adams,David McCullough,4.06,743223136,9780743223133,eng,751,282649,5325,2001-05-22T00:00:00Z,Simon & Schuster Paperbacks
2205,The Letters of John and Abigail Adams,Abigail Adams/Frank Shuffelton,4.14,142437115,9780142437117,eng,512,275,28,2003-12-30T00:00:00Z,Penguin Classics
2209,Passionate Sage: The Character and Legacy of John Adams,Joseph J. Ellis,4.05,393311333,9780393311334,eng,288,2622,78,2001-02-17T00:00:00Z,W. W. Norton  Company
2211,The Portable John Adams,John  Adams/John Patrick Diggins,4.17,142437786,9780142437780,eng,533,57,0,2004-06-29T00:00:00Z,Penguin Books
2222,The Feeling Good Handbook,David D. Burns,4,452281326,9780452281325,eng,729,4797,124,1999-10-28T00:00:00Z,Penguin
2226,On Death and Dying,Elisabeth KÃ¼bler-Ross,4.16,684842238,9780684842233,eng,288,144,10,1997-07-02T00:00:00Z,Scribner
