bookID,title,authors,average_rating,isbn,isbn13,language_code,num_pages,ratings_count,text_reviews_count,publication_date,publisher
4921,Three Men in a Boat (Three Men  #1),Jerome K. Jerome,3.89,140621334,9780140621334,eng,185,38313,2811,1994-10-01T00:00:00Z,Penguin Books
4922,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,486451100,9780486451107,eng,144,213,32,2006-06-16T00:00:00Z,Dover Publications
4924,Three Men in a Boat: To Say Nothing of the Dog,Jerome K. Jerome,3.89,1904919529,9781904919520,eng,272,52,8,2005-03-01T00:00:00Z,Collectors Library
4925,Three Men in a Boat,Jerome K. Jerome,3.89,141441216,9780141441214,eng,178,786,125,2004-03-25T00:00:00Z,Penguin Classics
4926,Three Men in a Boat and Three Men on the Bummel,Jerome K. Jerome/Jeremy Lewis,4.08,140437509,9780140437508,en-US,400,2318,182,1999-11-25T00:00:00Z,Penguin Classics
4942,CliffsNotes on Dostoevsky's The Brothers Karamazov,James Lamar Roberts/Gary Carey,3.5,764538136,9780764538131,en-GB,96,4,0,2003-01-10T00:00:00Z,Cliffs Notes
5004,Downfall (Dragonlance: Dhamon Saga  #1),Jean Rabe,3.68,786918144,9780786918140,eng,397,878,9,2001-03-01T00:00:00Z,Wizards of the Coast
5077,Your Inner Physician and You: CranioSacral Therapy and SomatoEmotional Release,John E. Upledger,4.11,1556432461,9781556432460,eng,240,248,27,1997-09-04T00:00:00Z,North Atlantic Books
5084,My Life in France,Julia Child/Alex Prud'Homme,4.17,1400043468,9781400043460,eng,336,69153,6152,2006-04-04T00:00:00Z,Knopf Publishing Group
5107,The Catcher in the Rye,J.D. Salinger,3.8,316769177,9780316769174,eng,277,2457092,43499,2001-01-30T00:00:00Z,Back Bay Books
5113,Franny and Zooey,J.D. Salinger,3.98,316769029,9780316769020,eng,201,167157,4994,2001-01-30T00:00:00Z,Back Bay Books
5114,Raise High the Roof Beam  Carpenters & Seymour: An Introduction,J.D. Salinger,4.11,316766941,9780316766944,eng,256,40629,1189,2001-01-30T00:00:00Z,Back Bay Books
5144,Arundhati Roy's The God of Small Things: A Reader's Guide,Julie Mullaney,4.01,826453279,9780826453273,en-GB,96,309,19,2002-03-30T00:00:00Z,Bloomsbury Academic
5148,A Separate Peace,John Knowles/David Levithan,3.57,743253973,9780743253970,eng,208,175779,6261,2003-09-30T00:00:00Z,Scribner
5161,The Deep End of the Ocean (Cappadora Family  #1),Jacquelyn Mitchard,3.87,140286276,9780140286274,eng,464,112856,1028,1999-10-01T00:00:00Z,Penguin Books
5187,The Book of Ruth,Jane Hamilton,3.85,385265700,9780385265706,en-US,328,63595,1222,1989-12-01T00:00:00Z,Anchor Books
5204,We Were the Mulvaneys,Joyce Carol Oates,3.73,452282829,9780452282827,eng,454,87367,2553,1997-09-01T00:00:00Z,Plume
5205,A Map of the World,Jane Hamilton/Frank  Muller/C.J. Critt,3.81,385720106,9780385720106,en-GB,400,68554,1476,1999-12-03T00:00:00Z,Anchor Books
5213,White Oleander,Janet Fitch,3.96,316284955,9780316284950,eng,480,3112,210,2000-05-01T00:00:00Z,Back Bay Books
5306,Travels with Charley: In Search of America,John Steinbeck,4.08,142000701,9780142000700,eng,214,56349,3738,2002-02-05T00:00:00Z,Penguin
5307,Novels and Stories 1932â€“1937: The Pastures of Heaven / To a God Unknown / Tortilla Flat / In Dubious Battle / Of Mice and Men,John Steinbeck/Elaine Steinbeck/Robert DeMott,4.35,1883011019,9781883011017,eng,909,371,25,1994-09-01T00:00:00Z,Library of America
5308,The Pearl,John Steinbeck,3.46,142000698,9780142000694,eng,96,160706,6198,2002-01-08T00:00:00Z,Penguin Books
5319,A Christmas Story,Jean Shepherd,4.08,767916220,9780767916226,eng,144,3187,381,2003-10-28T00:00:00Z,Broadway Books
5322,The Christmas Story,Jane Werner Watson/Eloise Wilkin,4.43,307989135,9780307989130,en-US,24,1304,32,2000-08-01T00:00:00Z,Golden Books
5332,Charles Dickens' A Christmas Carol,Jane Parker Resnick/Christian Birmingham,4.1,762408480,9780762408481,eng,56,58,6,2000-10-11T00:00:00Z,Running Press Kids
5345,The Innocent Man: Murder and Injustice in a Small Town,John Grisham,3.82,385517238,9780385517232,eng,360,52005,4136,2006-10-10T00:00:00Z,Doubleday Books
5346,The Last Juror,John Grisham,3.87,385339682,9780385339681,eng,278,72294,1755,2006-04-25T00:00:00Z,Delta
5348,The Testament,John Grisham/Jorma-Veikko Sappinen,3.86,440234743,9780440234746,eng,535,89014,2361,1999-12-28T00:00:00Z,Island
5349,The Rainmaker,John Grisham,3.94,385339607,9780385339605,eng,419,151818,1489,2005-09-27T00:00:00Z,Delta
5350,The Partner,John Grisham,3.92,385339100,9780385339100,eng,416,97474,1928,2005-04-26T00:00:00Z,Delta
5351,The Street Lawyer,John Grisham,3.83,385339097,9780385339094,eng,384,89947,1813,2005-04-26T00:00:00Z,Bantam
5352,The Summons,John Grisham,3.69,385339593,9780385339599,eng,384,58901,1642,2005-09-27T00:00:00Z,Delta
5354,The Brethren,John Grisham,3.73,385339674,9780385339674,eng,384,76085,1505,2005-12-27T00:00:00Z,Delta
5356,The King of Torts,John Grisham,3.68,385339658,9780385339650,eng,276,68098,1705,2005-12-27T00:00:00Z,Delta
5357,Skipping Christmas,John Grisham,3.49,99481685,9780099481683,eng,198,46334,3399,2004-11-06T00:00:00Z,Arrow
5359,The Client,John Grisham,4,385339089,9780385339087,eng,483,367399,1978,2010-03-16T00:00:00Z,Delta
5360,A Painted House,John Grisham,3.7,385337930,9780385337939,eng,384,67857,3375,2004-02-03T00:00:00Z,Bantam
5362,The Summons / The Brethren,John Grisham/Michael Beck/Frank  Muller,3.99,739342770,9780739342770,eng,0,241,9,2006-10-10T00:00:00Z,Random House Audio
5376,Dragon's Eye (Stonefort  #1),James A. Hetley,3.43,441013724,9780441013722,en-US,368,133,16,2006-10-31T00:00:00Z,Ace
5439,Interpreter of Maladies,Jhumpa Lahiri,4.15,618101365,9780618101368,eng,198,131876,8009,2000-05-22T00:00:00Z,Houghton Mifflin Harcourt
5514,Anne Frank: Life in Hiding,Johanna Hurwitz/Vera Rosenberry,3.99,380732548,9780380732548,eng,64,152,23,1999-12-08T00:00:00Z,HarperCollins
5575,Cradle and All,James Patterson,3.86,446609404,9780446609401,eng,384,27869,869,2001-02-01T00:00:00Z,Vision
5606,On Rhetoric and Language: Four Key Dialogues,Jean Nienkamp,4.2,1880393336,9781880393338,eng,232,10,1,1999-07-01T00:00:00Z,Routledge
5635,The Norton Anthology of Modern and Contemporary Poetry,Jahan Ramazani/Richard Ellmann/Robert O'Clair,4.23,039332429X,9780393324297,eng,1136,286,21,2003-04-17T00:00:00Z,W. W. Norton  Company
5738,I'm Too Young To Be Seventy,Judith Viorst/Laura Gibson,3.93,743267745,9780743267748,en-US,64,237,45,2005-10-12T00:00:00Z,Simon  Schuster
5777,Choke Point: A Brinker Mystery (Brinker P.I.),James C. Mitchell,3.22,312315325,9780312315320,eng,272,3,0,2004-10-05T00:00:00Z,St. Martin's Minotaur
5787,The Aleph and Other Stories,Jorge Luis Borges/Andrew Hurley,4.38,142437883,9780142437889,eng,210,20259,460,2004-07-27T00:00:00Z,Penguin Classics
5875,Regeneration (Species Imperative  #3),Julie E. Czerneda,4.13,756403456,9780756403454,en-US,543,54,2,2006-05-02T00:00:00Z,DAW Hardcover
5898,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,7136587,9780007136582,eng,1200,682,43,2002-09-16T00:00:00Z,Not Avail
5907,The Hobbit  or There and Back Again,J.R.R. Tolkien,4.27,618260307,9780618260300,eng,366,2530894,32871,2002-08-15T00:00:00Z,Houghton Mifflin
5910,The Annotated Hobbit,J.R.R. Tolkien/Douglas A. Anderson,4.27,7137273,9780007137275,eng,411,121,16,2003-04-07T00:00:00Z,HarperCollins
5911,Poems From The Hobbit,J.R.R. Tolkien,4.3,618009345,9780618009343,eng,57,169,5,1999-12-13T00:00:00Z,Houghton Mifflin Harcourt
5912,The Hobbit: Or There and Back Again,J.R.R. Tolkien,4.27,1594130051,9781594130052,eng,481,276,43,2003-09-01T00:00:00Z,Large Print Press
5915,The Hobbit,J.R.R. Tolkien,4.27,261103288,9780261103283,eng,277,3213,329,2007-09-17T00:00:00Z,HarperCollins
5976,The Bluebird and the Sparrow (Women of the West  #10),Janette Oke,3.83,764202537,9780764202537,en-US,251,78,9,2006-08-01T00:00:00Z,Bethany House Publishers
6057,The Long Road Back: A Survivor's Guide to Anorexia,Judy Tam Sargent/Sonia Nordenson,3.2,1880823195,9781880823194,en-GB,194,30,3,1998-10-01T00:00:00Z,North Star Publications (MA)
6069,Achilles in Vietnam: Combat Trauma and the Undoing of Character,Jonathan Shay,4.25,684813211,9780684813219,en-US,272,1130,110,1995-10-01T00:00:00Z,Scribner
6076,The Work of Mourning,Jacques Derrida/Pascale-Anne Brault/Michael Naas,4.2,226142817,9780226142814,eng,272,167,7,2003-09-15T00:00:00Z,University of Chicago Press
6106,A Short History of Byzantium,John Julius Norwich,4.09,679772693,9780679772699,eng,496,1772,142,1998-12-29T00:00:00Z,Vintage
6107,The Middle Sea: A History of the Mediterranean,John Julius Norwich,3.85,701176083,9780701176082,eng,588,662,53,2006-10-31T00:00:00Z,Chatto & Windus
6109,A History of Venice,John Julius Norwich,4.2,679721975,9780679721970,eng,673,1422,93,1989-06-18T00:00:00Z,Vintage
6110,The Normans in Sicily: The Normans in the South 1016-1130 and the Kingdom in the Sun 1130-1194,John Julius Norwich,4.34,140152121,9780140152128,eng,816,268,16,2004-09-01T00:00:00Z,Penguin Global
6157,The Search for the Beloved: Journeys in Mythology and Sacred Psychology (Inner Workbook),Jean Houston,3.95,874778719,9780874778717,en-US,272,18,2,1997-06-30T00:00:00Z,TarcherPerigee
6192,Disgrace,J.M. Coetzee,3.84,143036378,9780143036371,eng,220,61545,3916,2005-08-30T00:00:00Z,Penguin Books
6194,Waiting for the Barbarians,J.M. Coetzee,3.94,140283358,9780140283358,eng,152,18097,1029,1999-10-01T00:00:00Z,Penguin Books
6197,The Lives of Animals,J.M. Coetzee/Amy Gutmann/Peter Singer/Wendy Doniger/Barbara Smuts/Marjorie Garber,3.69,069107089X,9780691070896,eng,136,1930,139,2001-05-06T00:00:00Z,Princeton University Press
6198,Boyhood: Scenes from Provincial Life,J.M. Coetzee,3.79,014026566X,9780140265668,eng,166,3162,183,1998-09-01T00:00:00Z,Penguin Books
6200,Youth,J.M. Coetzee,3.79,142002003,9780142002001,eng,176,4931,261,2003-10-07T00:00:00Z,Penguin Books
6207,Age of Iron,J.M. Coetzee,3.84,140275657,9780140275650,eng,198,2976,207,1998-09-01T00:00:00Z,Penguin Books
6293,Road Trip USA: Cross-Country Adventures on America's Two-Lane Highways,Jamie Jensen,3.96,1566917662,9781566917667,en-US,964,448,21,2006-03-31T00:00:00Z,Rick Steves
6418,Thanksgiving,Janet Evanovich,3.6,60598808,9780060598808,eng,228,10637,474,2006-10-31T00:00:00Z,HarperTorch
6419,Plum Lovin' (Stephanie Plum  #12.5),Janet Evanovich,3.72,312306342,9780312306342,eng,164,47315,1446,2007-01-09T00:00:00Z,St. Martin's Press
6422,Four to Score (Stephanie Plum  #4),Janet Evanovich,4.17,312966970,9780312966973,eng,313,117541,2502,1999-06-15T00:00:00Z,St. Martin's Press
6424,Seven Up (Stephanie Plum  #7),Janet Evanovich,4.16,312980140,9780312980146,en-US,337,103618,1820,2002-06-17T00:00:00Z,St. Martin's Press
6425,Hard Eight (Stephanie Plum  #8),Janet Evanovich/Lorelei King,4.17,312983867,9780312983864,eng,326,101730,1878,2003-06-16T00:00:00Z,St. Martin's Press
6426,Motor Mouth (Alex Barnaby #2),Janet Evanovich,3.68,60584033,9780060584030,eng,312,22251,671,2006-10-03T00:00:00Z,HarperCollins
6462,His Excellency: George Washington,Joseph J. Ellis,3.92,1400032539,9781400032532,eng,320,32978,1112,2005-11-08T00:00:00Z,Vintage
6511,Girl  Interrupted: Screenplay based on the book,James Mangold/Anna Hamilton Phelan/Lisa Loomer/Susanna Kaysen,4.02,057120211X,9780571202119,eng,167,253,15,2000-02-21T00:00:00Z,Faber & Faber
6524,How to Write a Damn Good Novel: A Step-by-Step No Nonsense Guide to Dramatic Storytelling,James N. Frey,3.86,312010443,9780312010447,eng,192,2152,155,1987-12-15T00:00:00Z,St. Martin's Press
6545,In the Dark of the Night,John Saul,3.88,034548701X,9780345487018,eng,324,4278,178,2006-07-18T00:00:00Z,Ballantine Books
6546,Perfect Nightmare,John Saul,3.89,345467329,9780345467324,eng,384,3721,236,2006-04-25T00:00:00Z,Ballantine Books
6552,Midnight Voices,John Saul/Joe Blades,3.75,449006530,9780449006535,eng,384,2756,142,2003-03-04T00:00:00Z,Ballantine Books
6553,The Manhattan Hunt Club,John Saul,3.98,345490649,9780345490643,eng,384,4889,221,2006-03-28T00:00:00Z,Ballantine Books
6556,Shadows,John Saul,3.93,553560271,9780553560275,eng,393,10824,185,1993-05-01T00:00:00Z,Bantam
6557,The Presence,John Saul,3.76,449002411,9780449002414,eng,432,2699,90,1998-04-29T00:00:00Z,Ballantine Books
6562,Creature,John Saul,3.84,553284118,9780553284119,eng,416,10047,152,1997-01-01T00:00:00Z,Bantam
6568,Asylum (Blackstone Chronicles  #6),John Saul,4.1,449227944,9780449227947,eng,97,932,24,1997-06-03T00:00:00Z,Fawcett
6572,Suffer the Children,John Saul,3.91,044018293X,9780440182931,en-US,378,28001,301,1989-07-01T00:00:00Z,Dell
6588,The Big Bad Wolf  (Alex Cross  #9),James Patterson/Ù…Ø±ÛŒÙ… Ú©Ø§Ø¸Ù…ÛŒâ€ŒØªØ¨Ø§Ø±,3.99,446610224,9780446610223,eng,400,42096,945,2004-10-01T00:00:00Z,Grand Central Publishing
6624,It's Not Easy Being Green: And Other Things to Consider,Jim Henson/Cheryl Henson,4.2,1401302424,9781401302429,eng,197,1409,168,2005-09-14T00:00:00Z,Hyperion
6628,The Big Over Easy (Nursery Crime  #1),Jasper Fforde,3.94,143037234,9780143037231,eng,383,27137,1885,2006-07-25T00:00:00Z,Penguin
6658,When the Emperor Was Divine,Julie Otsuka,3.73,141009055,9780141009056,en-US,160,180,27,2004-01-12T00:00:00Z,Penguin
6810,The McDougall Quick and Easy Cookbook,John A. McDougall/Mary McDougall,4.01,452276969,9780452276963,eng,336,308,20,1999-04-01T00:00:00Z,Plume
6838,Easy Prey (Lucas Davenport  #11),John Sandford,4.08,743484185,9780743484183,eng,480,11676,341,2004-06-01T00:00:00Z,Simon & Schuster
6851,Mayada  Daughter of Iraq: One Woman's Survival Under Saddam Hussein,Jean Sasson,4,451212924,9780451212924,eng,368,4208,298,2004-09-07T00:00:00Z,Berkley Books
6854,Three to Get Deadly (Stephanie Plum  #3),Janet Evanovich,4.15,312966091,9780312966096,eng,321,125114,2883,1998-07-15T00:00:00Z,St. Martin's Press
6855,Smitten (Elsie Hawkins #2),Janet Evanovich,3.67,60598875,9780060598877,eng,234,11968,387,2006-07-25T00:00:00Z,HarperTorch
6856,Manhunt,Janet Evanovich,3.7,60598824,9780060598822,eng,219,12152,449,2005-11-29T00:00:00Z,HarperTorch
6857,Three Plums In One (Stephanie Plum  #1-3),Janet Evanovich,4.31,743216393,9780743216395,eng,1016,2983,168,2001-04-26T00:00:00Z,Scribner
6858,Hot Six (Stephanie Plum  #6),Janet Evanovich,4.19,312976275,9780312976279,eng,336,108961,2082,2001-06-15T00:00:00Z,St. Martin's Paperbacks
6919,Baby's Alphabet,Jean Marzollo/Nancy Sheehan,3.75,761316434,9780761316435,eng,32,4,0,2002-08-01T00:00:00Z,Roaring Brook Press
6969,Emma,Jane Austen/Fiona Stafford,4,141439580,9780141439587,eng,474,549271,11117,2003-05-06T00:00:00Z,Penguin Books
7071,My Movie Business: A Memoir,John Irving,3.34,345441303,9780345441300,eng,222,1113,60,2000-10-10T00:00:00Z,Ballantine Books
7076,Setting Free the Bears / The Water-Method Man / The 158-Pound Marriage,John Irving,3.83,517146541,9780517146545,eng,718,304,8,1995-05-21T00:00:00Z,Wings
7101,The 42nd Parallel (U.S.A.  #1),John Dos Passos,3.82,618056815,9780618056811,eng,326,5290,321,2000-05-25T00:00:00Z,Mariner Books
7102,U.S.A.: 42e ParallÃ¨le/L'An premier du siÃ¨cle/La Grosse galette,John Dos Passos,4.1,2070766039,9782070766031,eng,1344,9,1,2002-09-04T00:00:00Z,Gallimard
7103,The Big Money (U.S.A.  #3),John Dos Passos/E.L. Doctorow,4.03,618056831,9780618056835,en-US,464,2090,123,2000-05-25T00:00:00Z,Mariner Books
7104,1919 (U.S.A.  #2),John Dos Passos/E.L. Doctorow,4,618056823,9780618056828,en-US,400,2185,137,2000-05-25T00:00:00Z,Mariner Books
7141,Cliffsnotes on Dostoevsky's Crime and Punishment,James Lamar Roberts/Fyodor Dostoyevsky/CliffsNotes,3.72,764586556,9780764586552,eng,128,30,0,2000-11-07T00:00:00Z,Cliffs Notes
7201,As the Crow Flies,Jeffrey Archer,4.1,312997116,9780312997113,eng,800,16264,621,2004-05-16T00:00:00Z,St. Martin's Paperbacks
7252,How to Make Love Like a Porn Star: A Cautionary Tale,Jenna Jameson/Neil Strauss,3.76,60539097,9780060539092,eng,592,10537,806,2004-08-17T00:00:00Z,It Books
7286,The Sawtooth Wolves,Jim Dutcher/Eric Baker/Greg Simpson/Richard Ballantine,4.58,964991500,9780964991507,eng,191,38,2,1996-01-01T00:00:00Z,Rufus Publications
7331,Letters from Father Christmas,J.R.R. Tolkien/Baillie Tolkien,4.25,618512659,9780618512652,eng,111,7043,767,2004-11-15T00:00:00Z,Mariner Books
7332,The Silmarillion,J.R.R. Tolkien/Christopher Tolkien/Ted Nasmith,3.92,618391118,9780618391110,eng,386,166136,4750,2004-11-15T00:00:00Z,Houghton Mifflin Company
7337,The Tolkien Reader,J.R.R. Tolkien/Peter S. Beagle,3.99,345345061,9780345345066,eng,251,4200,145,1986-11-12T00:00:00Z,Del Rey
7338,Tolkien on Film: Essays on Peter Jackson's The Lord of the Rings,Janet Brennan Croft/Mark P. Shea/Amy H. Sturgis,3.79,1887726098,9781887726092,eng,323,39,2,2005-05-09T00:00:00Z,Mythopoeic Press
7339,The Monsters and the Critics and Other Essays,J.R.R. Tolkien/Christopher Tolkien,3.93,026110263X,9780261102637,eng,240,3441,78,2006-05-02T00:00:00Z,HarperCollins
7342,The Treason of Isengard: The History of The Lord of the Rings  Part Two (The History of Middle-earth  #7),J.R.R. Tolkien/Christopher Tolkien,4.17,261102206,9780261102200,eng,465,102,5,2002-02-04T00:00:00Z,HarperCollins
7343,Tolkien and the Great War: The Threshold of Middle-earth,John Garth,3.71,618574816,9780618574810,en-US,398,6230,109,2005-06-01T00:00:00Z,Mariner Books
7347,The Book of Lost Tales  Part One (The History of Middle-Earth  #1),J.R.R. Tolkien/Christopher Tolkien,3.83,345375211,9780345375216,eng,367,10727,203,1992-06-01T00:00:00Z,Del Rey/Ballantine Books
7348,Tree and Leaf: Includes Mythopoeia and The Homecoming of Beorhtnoth,J.R.R. Tolkien,4.05,7105045,9780007105045,eng,150,2357,97,2001-02-05T00:00:00Z,HarperCollins Publishers Ltd
7353,The Lord of the Rings (The Lord of the Rings  #1-3),J.R.R. Tolkien/Rob Inglis,4.5,1402516274,9781402516276,eng,56,151,16,2002-02-22T00:00:00Z,Recorded Books  Inc.
7360,Midnight in the Garden of Good and Evil,John Berendt,3.92,679643419,9780679643418,eng,388,983,79,2005-09-27T00:00:00Z,Modern Library
7370,God's Covenant with Animals: A Biblical Basis for the Humane Treatment of All Creatures,J.R. Hyland,4,1930051158,9781930051157,eng,128,15,4,2000-06-01T00:00:00Z,Lantern Books
7430,The Nubian Prince,Juan Bonilla/Esther Allen,3.54,805077812,9780805077810,en-US,258,61,10,2006-06-27T00:00:00Z,Metropolitan Books
7432,Pardonable Lies (Maisie Dobbs  #3),Jacqueline Winspear,4.09,312426216,9780312426217,eng,359,23318,1704,2006-06-27T00:00:00Z,Picador USA
7445,The Glass Castle,Jeannette Walls,4.27,074324754X,9780743247542,eng,288,808656,46176,2006-01-17T00:00:00Z,Scribner
7493,Founding Brothers: The Revolutionary Generation,Joseph J. Ellis,3.93,375705244,9780375705243,eng,290,37996,1631,2002-02-05T00:00:00Z,BALLANTINE BOOKS
7494,Suzanne's Diary for Nicholas,James Patterson,4.17,446611085,9780446611084,eng,289,131662,4267,2003-08-01T00:00:00Z,Vision
7510,The Beach House,James Patterson/Peter de Jonge,3.84,446612545,9780446612548,eng,356,74386,1674,2003-05-01T00:00:00Z,Grand Central Publishing
7515,The Beach House,James Patterson/Peter de Jonge,3.84,316969680,9780316969680,eng,358,717,57,2002-06-10T00:00:00Z,Little  Brown and Company
7588,A Portrait of the Artist as a Young Man,James Joyce/Seamus Deane,3.61,142437344,9780142437346,eng,329,108179,3536,2003-03-25T00:00:00Z,Penguin Classics
7590,A Portrait of the Artist As a Young Man,James Joyce/Walter Hettche/Hans Walter Gabler/John Paul Riquelme/John Mitchel/Michael Davitt/Canon  Doyle/PÃ¡draic Pearse/Ignatius of Loyola/Giovanni Pietro Pinamont/Walter Pater/Oscar Wilde/Douglas Hyde/Kenneth Burke/Umberto Eco/Hugh Kenner/HÃ©lÃ¨ne Cixous/Karen Lawrence/Maud Ellmann/Bonnie Kime Scott/Joseph Valente/Marian Eide/Pericles Lewis/Jonathan Mulrooney/J.M. Synge,3.61,393926796,9780393926798,eng,490,359,35,2007-05-01T00:00:00Z,W. W. Norton & Company
7591,A Portrait of the Artist as a Young Man,James Joyce/Jim Norton,3.61,9626343664,9789626343661,eng,368,27,8,2005-08-01T00:00:00Z,Naxos Audiobooks
7592,A Portrait of the Artist as a Young Man,James Joyce/Langdon Hammer,3.61,451530152,9780451530158,eng,256,419,46,2006-06-06T00:00:00Z,Signet Classics
